1 graphs. These are undirected weighted graphs; all are reachable from vertex 0.

** G1: |V| = 200
(u, v) E = { 
      (118,  3, 0.46260)
      (118,  4, 0.86569)
      (118,  6, 0.02388)
      (118,  7, 0.69173)
      (118, 14, 0.32737)
      (118, 15, 0.79926)
      (118, 16, 0.40239)
      (118, 21, 0.21399)
      (118, 26, 0.25132)
      (118, 29, 0.60933)
      (118, 31, 0.85379)
      (118, 32, 0.66982)
      (118, 33, 0.17709)
      (118, 35, 0.64217)
      (118, 36, 0.15718)
      (118, 37, 0.43697)
      (118, 39, 0.01575)
      (118, 40, 0.11722)
      (118, 41, 0.77126)
      (118, 43, 0.58405)
      (118, 46, 0.41856)
      (118, 47, 0.21218)
      (118, 50, 0.56559)
      (118, 55, 0.65149)
      (118, 57, 0.43108)
      (118, 58, 0.71798)
      (118, 60, 0.40805)
      (118, 61, 0.33962)
      (118, 63, 0.48975)
      (118, 65, 0.30893)
      (118, 66, 0.78780)
      (118, 72, 0.37039)
      (118, 74, 0.11817)
      (118, 75, 0.89732)
      (118, 76, 0.77902)
      (118, 77, 0.79731)
      (118, 78, 0.19022)
      (118, 84, 0.89879)
      (118, 85, 0.51376)
      (118, 87, 0.02421)
      (118, 88, 0.35950)
      (118, 92, 0.69443)
      (118, 93, 0.83129)
      (118, 96, 0.52070)
      (118, 99, 0.68204)
      (118, 101, 0.33209)
      (118, 104, 0.28257)
      (118, 112, 0.50450)
      (118, 114, 0.51961)
      (118, 119, 0.29033)
      (118, 120, 0.01415)
      (118, 121, 0.36732)
      (118, 123, 0.44478)
      (118, 125, 0.24513)
      (118, 126, 0.27946)
      (118, 129, 0.88366)
      (118, 131, 0.90300)
      (118, 133, 0.26898)
      (118, 134, 0.53580)
      (118, 138, 0.22550)
      (118, 140, 0.19622)
      (118, 141, 0.98909)
      (118, 146, 0.04887)
      (118, 149, 0.20738)
      (118, 151, 0.65053)
      (118, 153, 0.67769)
      (118, 154, 0.27738)
      (118, 155, 0.60161)
      (118, 157, 0.36085)
      (118, 160, 0.54150)
      (118, 166, 0.68122)
      (118, 168, 0.86278)
      (118, 170, 0.61539)
      (118, 172, 0.62503)
      (118, 177, 0.38179)
      (118, 179, 0.43207)
      (118, 182, 0.32541)
      (118, 184, 0.96735)
      (118, 185, 0.58965)
      (118, 190, 0.95827)
      (118, 192, 0.01915)
      (118, 193, 0.08626)
      (118, 195, 0.04495)
      (118, 196, 0.96418)
      (118, 198, 0.66305)
      (119,  1, 0.89901)
      (119,  5, 0.26276)
      (119,  8, 0.56879)
      (119,  9, 0.32915)
      (119, 10, 0.41456)
      (119, 11, 0.33321)
      (119, 13, 0.86312)
      (119, 16, 0.91784)
      (119, 17, 0.12755)
      (119, 21, 0.31035)
      (119, 23, 0.02561)
      (119, 24, 0.59705)
      (119, 25, 0.32625)
      (119, 30, 0.53019)
      (119, 35, 0.73533)
      (119, 40, 0.85568)
      (119, 42, 0.59209)
      (119, 44, 0.36828)
      (119, 45, 0.68698)
      (119, 46, 0.90120)
      (119, 48, 0.16177)
      (119, 50, 0.82534)
      (119, 53, 0.65733)
      (119, 57, 0.36710)
      (119, 58, 0.67887)
      (119, 59, 0.62545)
      (119, 60, 0.38147)
      (119, 64, 0.28799)
      (119, 67, 0.32459)
      (119, 68, 0.28737)
      (119, 70, 0.61022)
      (119, 73, 0.34663)
      (119, 74, 0.33605)
      (119, 76, 0.00054)
      (119, 77, 0.82303)
      (119, 79, 0.20923)
      (119, 81, 0.77563)
      (119, 82, 0.45809)
      (119, 84, 0.78102)
      (119, 85, 0.28053)
      (119, 88, 0.69888)
      (119, 89, 0.26702)
      (119, 90, 0.67167)
      (119, 94, 0.12144)
      (119, 95, 0.79810)
      (119, 98, 0.18351)
      (119, 101, 0.77069)
      (119, 102, 0.60305)
      (119, 107, 0.81579)
      (119, 109, 0.30333)
      (119, 110, 0.42795)
      (119, 112, 0.06855)
      (119, 113, 0.40476)
      (119, 115, 0.98665)
      (119, 120, 0.81078)
      (119, 123, 0.27953)
      (119, 127, 0.76773)
      (119, 128, 0.60510)
      (119, 129, 0.92835)
      (119, 133, 0.62027)
      (119, 136, 0.86816)
      (119, 138, 0.71266)
      (119, 142, 0.59388)
      (119, 143, 0.37515)
      (119, 145, 0.54239)
      (119, 149, 0.60420)
      (119, 151, 0.72730)
      (119, 153, 0.92782)
      (119, 155, 0.74236)
      (119, 156, 0.85548)
      (119, 157, 0.78654)
      (119, 159, 0.61409)
      (119, 160, 0.47413)
      (119, 162, 0.42420)
      (119, 163, 0.56430)
      (119, 164, 0.33028)
      (119, 165, 0.30048)
      (119, 166, 0.93437)
      (119, 168, 0.70408)
      (119, 174, 0.93657)
      (119, 175, 0.16182)
      (119, 176, 0.58203)
      (119, 177, 0.45103)
      (119, 182, 0.06926)
      (119, 185, 0.09395)
      (119, 187, 0.88609)
      (119, 188, 0.78948)
      (119, 189, 0.72986)
      (119, 192, 0.96677)
      (119, 193, 0.73707)
      (119, 196, 0.98490)
      (119, 198, 0.93997)
      (119, 199, 0.05733)
      (120,  3, 0.28511)
      (120,  6, 0.79727)
      (120,  8, 0.78592)
      (120,  9, 0.00214)
      (120, 11, 0.07484)
      (120, 12, 0.89066)
      (120, 14, 0.83737)
      (120, 18, 0.05602)
      (120, 19, 0.61521)
      (120, 20, 0.02681)
      (120, 24, 0.60618)
      (120, 25, 0.73995)
      (120, 26, 0.01799)
      (120, 27, 0.11310)
      (120, 33, 0.21193)
      (120, 35, 0.55932)
      (120, 39, 0.02169)
      (120, 40, 0.31545)
      (120, 41, 0.40816)
      (120, 42, 0.20189)
      (120, 45, 0.08086)
      (120, 46, 0.93861)
      (120, 48, 0.25697)
      (120, 50, 0.75918)
      (120, 55, 0.81536)
      (120, 56, 0.17202)
      (120, 57, 0.55919)
      (120, 60, 0.51459)
      (120, 62, 0.07565)
      (120, 64, 0.06851)
      (120, 65, 0.65926)
      (120, 68, 0.73804)
      (120, 70, 0.60749)
      (120, 73, 0.59615)
      (120, 74, 0.12759)
      (120, 76, 0.14229)
      (120, 79, 0.35106)
      (120, 80, 0.84505)
      (120, 82, 0.27650)
      (120, 85, 0.85346)
      (120, 86, 0.20971)
      (120, 89, 0.44244)
      (120, 91, 0.45436)
      (120, 92, 0.72253)
      (120, 94, 0.49128)
      (120, 101, 0.32694)
      (120, 102, 0.65232)
      (120, 107, 0.75850)
      (120, 108, 0.28874)
      (120, 111, 0.65499)
      (120, 112, 0.91408)
      (120, 116, 0.60249)
      (120, 121, 0.26678)
      (120, 124, 0.92599)
      (120, 125, 0.16126)
      (120, 126, 0.26250)
      (120, 130, 0.62478)
      (120, 132, 0.78322)
      (120, 136, 0.50629)
      (120, 137, 0.16666)
      (120, 140, 0.90068)
      (120, 145, 0.13559)
      (120, 146, 0.05848)
      (120, 149, 0.05262)
      (120, 152, 0.44927)
      (120, 153, 0.43492)
      (120, 154, 0.44612)
      (120, 155, 0.05171)
      (120, 158, 0.07963)
      (120, 160, 0.29672)
      (120, 162, 0.91513)
      (120, 163, 0.57096)
      (120, 164, 0.03310)
      (120, 165, 0.82501)
      (120, 166, 0.87942)
      (120, 168, 0.36989)
      (120, 169, 0.71997)
      (120, 170, 0.96768)
      (120, 172, 0.31536)
      (120, 173, 0.42455)
      (120, 174, 0.80765)
      (120, 175, 0.41428)
      (120, 176, 0.34400)
      (120, 181, 0.21830)
      (120, 183, 0.63383)
      (120, 185, 0.72099)
      (120, 187, 0.77871)
      (120, 192, 0.13563)
      (120, 193, 0.21995)
      (120, 196, 0.79904)
      (120, 197, 0.04446)
      (121,  4, 0.01043)
      (121,  6, 0.71809)
      (121,  8, 0.63985)
      (121, 11, 0.46558)
      (121, 12, 0.25572)
      (121, 13, 0.85397)
      (121, 16, 0.06103)
      (121, 17, 0.25354)
      (121, 18, 0.22445)
      (121, 23, 0.72826)
      (121, 24, 0.33156)
      (121, 26, 0.78983)
      (121, 32, 0.58094)
      (121, 35, 0.71018)
      (121, 36, 0.89754)
      (121, 38, 0.16579)
      (121, 49, 0.02661)
      (121, 53, 0.54147)
      (121, 54, 0.45298)
      (121, 55, 0.93142)
      (121, 56, 0.06732)
      (121, 57, 0.04703)
      (121, 59, 0.33189)
      (121, 60, 0.26482)
      (121, 61, 0.68341)
      (121, 66, 0.04747)
      (121, 67, 0.68807)
      (121, 69, 0.00023)
      (121, 70, 0.92106)
      (121, 71, 0.03170)
      (121, 74, 0.59445)
      (121, 77, 0.01063)
      (121, 78, 0.97089)
      (121, 79, 0.95595)
      (121, 82, 0.65520)
      (121, 85, 0.29005)
      (121, 89, 0.41774)
      (121, 92, 0.44176)
      (121, 93, 0.63858)
      (121, 96, 0.81049)
      (121, 99, 0.08836)
      (121, 101, 0.32988)
      (121, 104, 0.21604)
      (121, 105, 0.07380)
      (121, 106, 0.79233)
      (121, 107, 0.90025)
      (121, 109, 0.73265)
      (121, 112, 0.09228)
      (121, 115, 0.55168)
      (121, 117, 0.22555)
      (121, 120, 0.23786)
      (121, 122, 0.67203)
      (121, 125, 0.31602)
      (121, 131, 0.21038)
      (121, 134, 0.87326)
      (121, 135, 0.08964)
      (121, 136, 0.84174)
      (121, 138, 0.36467)
      (121, 139, 0.98892)
      (121, 142, 0.43671)
      (121, 146, 0.68048)
      (121, 147, 0.18800)
      (121, 149, 0.98919)
      (121, 150, 0.94612)
      (121, 152, 0.05703)
      (121, 153, 0.92920)
      (121, 157, 0.59217)
      (121, 159, 0.29151)
      (121, 160, 0.99208)
      (121, 162, 0.79585)
      (121, 164, 0.09549)
      (121, 165, 0.95383)
      (121, 167, 0.01879)
      (121, 169, 0.43860)
      (121, 171, 0.62571)
      (121, 174, 0.43888)
      (121, 175, 0.56133)
      (121, 178, 0.84522)
      (121, 180, 0.59271)
      (121, 183, 0.12354)
      (121, 185, 0.27311)
      (121, 186, 0.99803)
      (121, 189, 0.53244)
      (121, 190, 0.17865)
      (121, 193, 0.05341)
      (121, 194, 0.89195)
      (121, 199, 0.16852)
      (122,  1, 0.83437)
      (122,  4, 0.54520)
      (122,  6, 0.30099)
      (122,  8, 0.67511)
      (122, 13, 0.28907)
      (122, 15, 0.51613)
      (122, 16, 0.21845)
      (122, 17, 0.54594)
      (122, 19, 0.50085)
      (122, 20, 0.99071)
      (122, 21, 0.28078)
      (122, 22, 0.38345)
      (122, 23, 0.67369)
      (122, 26, 0.65439)
      (122, 27, 0.88710)
      (122, 28, 0.73221)
      (122, 30, 0.94034)
      (122, 33, 0.00036)
      (122, 34, 0.83518)
      (122, 35, 0.70967)
      (122, 36, 0.79328)
      (122, 37, 0.10750)
      (122, 42, 0.84370)
      (122, 45, 0.89288)
      (122, 46, 0.23251)
      (122, 49, 0.92456)
      (122, 51, 0.32054)
      (122, 53, 0.76807)
      (122, 55, 0.20912)
      (122, 57, 0.07783)
      (122, 60, 0.01020)
      (122, 63, 0.09023)
      (122, 64, 0.01553)
      (122, 65, 0.94787)
      (122, 69, 0.32813)
      (122, 73, 0.89636)
      (122, 78, 0.31294)
      (122, 79, 0.66004)
      (122, 80, 0.28970)
      (122, 81, 0.07726)
      (122, 82, 0.74921)
      (122, 83, 0.44370)
      (122, 84, 0.93648)
      (122, 88, 0.29269)
      (122, 89, 0.39697)
      (122, 90, 0.99745)
      (122, 91, 0.57516)
      (122, 92, 0.42279)
      (122, 94, 0.55560)
      (122, 96, 0.66450)
      (122, 97, 0.04089)
      (122, 98, 0.02554)
      (122, 100, 0.24638)
      (122, 102, 0.88694)
      (122, 103, 0.92799)
      (122, 104, 0.58667)
      (122, 105, 0.46885)
      (122, 110, 0.23100)
      (122, 112, 0.79344)
      (122, 113, 0.85731)
      (122, 114, 0.18494)
      (122, 115, 0.58078)
      (122, 116, 0.74645)
      (122, 117, 0.77455)
      (122, 118, 0.52475)
      (122, 123, 0.42344)
      (122, 125, 0.12699)
      (122, 128, 0.32277)
      (122, 129, 0.46513)
      (122, 130, 0.79628)
      (122, 131, 0.83965)
      (122, 134, 0.02522)
      (122, 135, 0.43487)
      (122, 136, 0.73302)
      (122, 142, 0.49810)
      (122, 144, 0.70518)
      (122, 147, 0.96312)
      (122, 154, 0.28261)
      (122, 157, 0.53706)
      (122, 158, 0.19664)
      (122, 160, 0.84335)
      (122, 161, 0.79869)
      (122, 162, 0.84823)
      (122, 163, 0.71661)
      (122, 165, 0.28545)
      (122, 167, 0.55586)
      (122, 168, 0.55703)
      (122, 169, 0.48628)
      (122, 171, 0.62723)
      (122, 174, 0.44175)
      (122, 177, 0.31951)
      (122, 178, 0.93769)
      (122, 181, 0.84245)
      (122, 182, 0.12824)
      (122, 184, 0.41612)
      (122, 185, 0.59671)
      (122, 186, 0.77936)
      (122, 187, 0.98648)
      (122, 188, 0.00935)
      (122, 189, 0.11072)
      (122, 190, 0.76183)
      (122, 191, 0.13976)
      (122, 195, 0.54761)
      (122, 196, 0.36103)
      (122, 197, 0.75662)
      (122, 199, 0.42351)
      (123,  1, 0.18635)
      (123,  2, 0.14657)
      (123,  3, 0.15227)
      (123,  4, 0.87304)
      (123,  8, 0.72947)
      (123, 10, 0.28801)
      (123, 12, 0.03977)
      (123, 13, 0.62357)
      (123, 17, 0.64022)
      (123, 19, 0.54889)
      (123, 22, 0.05237)
      (123, 23, 0.85400)
      (123, 27, 0.67860)
      (123, 29, 0.52645)
      (123, 34, 0.72474)
      (123, 36, 0.15426)
      (123, 37, 0.92500)
      (123, 38, 0.18229)
      (123, 41, 0.48987)
      (123, 43, 0.77677)
      (123, 47, 0.80951)
      (123, 48, 0.01235)
      (123, 49, 0.69586)
      (123, 53, 0.45959)
      (123, 54, 0.65975)
      (123, 58, 0.36323)
      (123, 59, 0.82037)
      (123, 61, 0.33892)
      (123, 62, 0.10655)
      (123, 63, 0.36832)
      (123, 65, 0.40797)
      (123, 66, 0.50423)
      (123, 69, 0.67254)
      (123, 71, 0.35227)
      (123, 72, 0.99960)
      (123, 73, 0.73244)
      (123, 75, 0.40174)
      (123, 80, 0.34453)
      (123, 82, 0.75106)
      (123, 83, 0.34486)
      (123, 88, 0.07230)
      (123, 92, 0.93011)
      (123, 93, 0.42058)
      (123, 95, 0.53090)
      (123, 97, 0.26193)
      (123, 98, 0.51777)
      (123, 102, 0.70967)
      (123, 104, 0.72481)
      (123, 106, 0.95985)
      (123, 107, 0.69105)
      (123, 108, 0.17225)
      (123, 114, 0.52387)
      (123, 115, 0.74369)
      (123, 116, 0.01888)
      (123, 120, 0.98650)
      (123, 122, 0.93773)
      (123, 124, 0.46482)
      (123, 128, 0.84814)
      (123, 129, 0.37609)
      (123, 131, 0.83091)
      (123, 132, 0.64134)
      (123, 134, 0.70148)
      (123, 140, 0.55062)
      (123, 141, 0.85631)
      (123, 142, 0.60933)
      (123, 145, 0.58160)
      (123, 146, 0.97482)
      (123, 147, 0.02340)
      (123, 153, 0.67857)
      (123, 154, 0.64572)
      (123, 156, 0.83036)
      (123, 158, 0.21189)
      (123, 159, 0.56481)
      (123, 166, 0.03131)
      (123, 168, 0.37288)
      (123, 176, 0.09439)
      (123, 177, 0.18158)
      (123, 178, 0.15639)
      (123, 179, 0.06257)
      (123, 184, 0.59607)
      (123, 186, 0.36619)
      (123, 187, 0.83666)
      (123, 189, 0.25459)
      (123, 191, 0.10430)
      (123, 192, 0.66015)
      (123, 195, 0.68318)
      (123, 197, 0.13569)
      (123, 198, 0.56628)
      (124,  2, 0.43138)
      (124,  4, 0.23594)
      (124,  8, 0.20969)
      (124,  9, 0.44025)
      (124, 11, 0.10209)
      (124, 12, 0.62301)
      (124, 14, 0.69977)
      (124, 17, 0.30737)
      (124, 18, 0.03862)
      (124, 22, 0.74116)
      (124, 23, 0.46853)
      (124, 30, 0.39397)
      (124, 31, 0.18230)
      (124, 32, 0.91737)
      (124, 34, 0.08600)
      (124, 36, 0.13061)
      (124, 38, 0.11081)
      (124, 40, 0.99544)
      (124, 41, 0.43328)
      (124, 43, 0.88492)
      (124, 44, 0.07119)
      (124, 45, 0.44934)
      (124, 46, 0.74571)
      (124, 47, 0.95071)
      (124, 52, 0.85454)
      (124, 53, 0.54363)
      (124, 55, 0.08453)
      (124, 56, 0.06581)
      (124, 60, 0.00520)
      (124, 63, 0.73905)
      (124, 64, 0.22944)
      (124, 66, 0.83411)
      (124, 69, 0.02412)
      (124, 71, 0.12924)
      (124, 72, 0.93045)
      (124, 78, 0.63547)
      (124, 85, 0.48096)
      (124, 90, 0.04844)
      (124, 93, 0.18895)
      (124, 95, 0.75693)
      (124, 97, 0.43165)
      (124, 98, 0.14256)
      (124, 99, 0.30615)
      (124, 100, 0.12081)
      (124, 102, 0.50647)
      (124, 103, 0.79188)
      (124, 104, 0.68934)
      (124, 105, 0.68032)
      (124, 108, 0.60129)
      (124, 111, 0.77505)
      (124, 114, 0.52416)
      (124, 115, 0.82460)
      (124, 116, 0.86637)
      (124, 117, 0.93050)
      (124, 120, 0.08437)
      (124, 125, 0.91796)
      (124, 127, 0.52216)
      (124, 129, 0.20946)
      (124, 131, 0.59859)
      (124, 134, 0.93189)
      (124, 136, 0.36940)
      (124, 137, 0.45588)
      (124, 140, 0.45458)
      (124, 141, 0.74890)
      (124, 144, 0.61792)
      (124, 149, 0.34716)
      (124, 153, 0.65936)
      (124, 155, 0.50836)
      (124, 157, 0.58803)
      (124, 158, 0.00974)
      (124, 161, 0.61705)
      (124, 162, 0.92854)
      (124, 163, 0.27612)
      (124, 164, 0.38252)
      (124, 171, 0.00793)
      (124, 172, 0.84894)
      (124, 173, 0.62551)
      (124, 175, 0.64602)
      (124, 179, 0.01096)
      (124, 180, 0.63060)
      (124, 182, 0.90753)
      (124, 187, 0.33213)
      (124, 189, 0.65352)
      (124, 190, 0.58350)
      (124, 191, 0.85999)
      (124, 195, 0.38632)
      (124, 196, 0.39156)
      (124, 198, 0.96987)
      (125,  3, 0.93529)
      (125,  6, 0.83075)
      (125, 10, 0.33744)
      (125, 12, 0.63013)
      (125, 15, 0.14782)
      (125, 24, 0.51384)
      (125, 26, 0.81831)
      (125, 27, 0.93925)
      (125, 29, 0.47250)
      (125, 31, 0.37441)
      (125, 32, 0.13174)
      (125, 36, 0.47282)
      (125, 37, 0.35529)
      (125, 40, 0.39582)
      (125, 41, 0.19848)
      (125, 44, 0.77384)
      (125, 45, 0.12929)
      (125, 47, 0.90850)
      (125, 48, 0.49016)
      (125, 49, 0.38718)
      (125, 50, 0.39667)
      (125, 53, 0.51363)
      (125, 54, 0.83633)
      (125, 57, 0.11962)
      (125, 58, 0.86860)
      (125, 60, 0.12091)
      (125, 61, 0.10342)
      (125, 69, 0.46409)
      (125, 70, 0.12978)
      (125, 73, 0.64437)
      (125, 75, 0.65621)
      (125, 76, 0.83187)
      (125, 78, 0.90678)
      (125, 81, 0.98160)
      (125, 83, 0.88117)
      (125, 85, 0.64884)
      (125, 87, 0.53959)
      (125, 90, 0.16614)
      (125, 92, 0.21126)
      (125, 93, 0.01659)
      (125, 94, 0.22650)
      (125, 95, 0.84541)
      (125, 97, 0.94104)
      (125, 98, 0.00890)
      (125, 103, 0.08072)
      (125, 105, 0.45549)
      (125, 107, 0.74907)
      (125, 108, 0.50050)
      (125, 110, 0.67195)
      (125, 111, 0.03493)
      (125, 112, 0.52842)
      (125, 115, 0.45506)
      (125, 121, 0.55099)
      (125, 123, 0.91749)
      (125, 124, 0.73468)
      (125, 127, 0.38782)
      (125, 128, 0.59008)
      (125, 129, 0.76202)
      (125, 130, 0.84716)
      (125, 131, 0.71106)
      (125, 135, 0.91007)
      (125, 136, 0.06991)
      (125, 137, 0.54667)
      (125, 138, 0.57659)
