1 directed weighted graphs; all are reachable from vertex 0.

** G1: |V| = 10000
(u, v) E = { 
      (6396, 6483, 0.54679)
      (6397, 8661, 0.85415)
      (6398, 32, 0.32055)
      (6399, 208, 0.89382)
      (6399, 1343, 0.52718)
      (6400, 8987, 0.32207)
      (6401, 51, 0.04159)
      (6402, 3657, 0.31622)
      (6403, 2006, 0.63371)
      (6403, 5814, 0.57631)
      (6404, 5206, 0.82058)
      (6405, 196, 0.19884)
      (6406, 9056, 0.61945)
      (6407, 5054, 0.11520)
      (6408, 3024, 0.49300)
      (6408, 3699, 0.17707)
      (6409, 1836, 0.55674)
      (6410, 6868, 0.08533)
      (6410, 8343, 0.49893)
      (6411, 7563, 0.88942)
      (6412, 6021, 0.72135)
      (6413, 4874, 0.51412)
      (6414, 4414, 0.85525)
      (6414, 6783, 0.93914)
      (6415, 191, 0.50347)
      (6416, 6276, 0.60526)
      (6417, 1155, 0.97203)
      (6418, 8069, 0.17392)
      (6419, 6611, 0.19021)
      (6420, 5994, 0.32463)
      (6421, 8558, 0.23454)
      (6422, 6742, 0.67915)
      (6423, 2100, 0.00370)
      (6424, 3099, 0.50504)
      (6425, 3808, 0.24391)
      (6426, 3091, 0.45564)
      (6427, 5483, 0.71984)
      (6427, 6632, 0.57976)
      (6428, 321, 0.69772)
      (6428, 8503, 0.09781)
      (6429, 4065, 0.02700)
      (6429, 9863, 0.96896)
      (6430, 5897, 0.43004)
      (6431, 9535, 0.51851)
      (6432, 9573, 0.57153)
      (6433, 4187, 0.51961)
      (6434, 3163, 0.08520)
      (6435, 7947, 0.61132)
      (6436, 1430, 0.09533)
      (6437, 7894, 0.32888)
      (6438, 512, 0.47733)
      (6438, 8097, 0.20886)
      (6439, 9471, 0.75465)
      (6440, 1174, 0.80534)
      (6440, 7350, 0.13637)
      (6441, 3113, 0.06095)
      (6441, 4666, 0.53987)
      (6442, 1405, 0.49815)
      (6443, 3880, 0.34126)
      (6443, 5280, 0.62220)
      (6444, 6373, 0.78987)
      (6445, 1787, 0.07210)
      (6445, 6990, 0.34717)
      (6446, 7495, 0.93211)
      (6447, 990, 0.57739)
      (6448, 7483, 0.54562)
      (6449, 9463, 0.87375)
      (6450, 1651, 0.79205)
      (6451, 719, 0.67596)
      (6451, 5154, 0.14597)
      (6452, 5509, 0.48725)
      (6453, 380, 0.12382)
      (6454, 3945, 0.48489)
      (6455, 7669, 0.69479)
      (6456, 1245, 0.35852)
      (6456, 6234, 0.83180)
      (6457, 4016, 0.35138)
      (6457, 4807, 0.80134)
      (6458, 939, 0.41123)
      (6459, 3075, 0.81800)
      (6459, 6625, 0.60444)
      (6460, 439, 0.08768)
      (6461, 1457, 0.20626)
      (6462, 4846, 0.54614)
      (6463, 6912, 0.11382)
      (6464, 9444, 0.36353)
      (6465, 2821, 0.31650)
      (6466, 9687, 0.85396)
      (6467, 6695, 0.83599)
      (6468, 4379, 0.82635)
      (6469, 3537, 0.33845)
      (6470, 6513, 0.01691)
      (6471, 715, 0.32592)
      (6472, 962, 0.13375)
      (6473, 9875, 0.93855)
      (6474, 153, 0.56013)
      (6474, 1172, 0.27585)
      (6474, 3776, 0.71250)
      (6475, 3962, 0.28940)
      (6475, 4462, 0.61684)
      (6476, 6825, 0.84356)
      (6477, 1614, 0.94852)
      (6477, 5089, 0.99198)
      (6478, 2266, 0.91664)
      (6479, 1571, 0.26455)
      (6480, 1792, 0.32027)
      (6481, 6698, 0.68512)
      (6482, 6145, 0.30934)
      (6483, 9764, 0.71085)
      (6484, 5820, 0.12589)
      (6485, 2813, 0.09601)
      (6485, 2923, 0.05189)
      (6486, 3791, 0.72670)
      (6487, 2276, 0.66856)
      (6488, 1038, 0.47097)
      (6489, 3914, 0.34038)
      (6489, 5594, 0.46443)
      (6490, 1079, 0.09806)
      (6491, 9540, 0.26294)
      (6492, 1646, 0.48733)
      (6492, 3620, 0.78693)
      (6493, 1583, 0.30959)
      (6494, 8037, 0.35527)
      (6495, 4049, 0.36936)
      (6496, 2832, 0.27997)
      (6496, 3507, 0.01709)
      (6497, 1470, 0.97601)
      (6498, 4042, 0.04623)
      (6499, 6424, 0.90740)
      (6500, 3164, 0.55527)
      (6500, 3399, 0.50747)
      (6501, 2156, 0.67583)
      (6502, 342, 0.42591)
      (6502, 4696, 0.62003)
      (6503, 6902, 0.23340)
      (6504, 9154, 0.97256)
      (6505, 6075, 0.04079)
      (6505, 6084, 0.02173)
      (6506, 4351, 0.49891)
      (6507, 3539, 0.44038)
      (6507, 4282, 0.14106)
      (6507, 6127, 0.31399)
      (6508, 4525, 0.70754)
      (6509, 3411, 0.96121)
      (6510, 8063, 0.23311)
      (6511, 2303, 0.53875)
      (6512, 5952, 0.17816)
      (6513, 9157, 0.31585)
      (6514, 8892, 0.52030)
      (6515, 2259, 0.01341)
      (6516, 313, 0.12947)
      (6517, 62, 0.79849)
      (6518, 827, 0.57350)
      (6519, 6887, 0.22451)
      (6520, 3231, 0.91799)
      (6521, 5218, 0.72150)
      (6522, 4324, 0.85225)
      (6523, 5661, 0.53367)
      (6524, 6685, 0.04551)
      (6525, 2908, 0.15583)
      (6526, 451, 0.03378)
      (6526, 9564, 0.96079)
      (6527, 2705, 0.57404)
      (6528, 1268, 0.54680)
      (6529, 9308, 0.53293)
      (6530, 465, 0.65843)
      (6531, 7487, 0.22862)
      (6532, 9852, 0.53838)
      (6533, 3351, 0.10635)
      (6534, 3010, 0.27752)
      (6535, 6468, 0.72387)
      (6536, 3240, 0.01613)
      (6537, 9498, 0.36799)
      (6538, 8530, 0.03758)
      (6539, 3188, 0.56979)
      (6540, 1811, 0.06701)
      (6541, 2972, 0.14984)
      (6542, 6378, 0.27303)
      (6543, 7505, 0.72734)
      (6543, 9876, 0.32185)
      (6544, 478, 0.11723)
      (6545, 6197, 0.19655)
      (6546, 3665, 0.40651)
      (6546, 9729, 0.95947)
      (6547, 2038, 0.23779)
      (6548, 2550, 0.55447)
      (6549, 8917, 0.32019)
      (6550, 5835, 0.62238)
      (6551, 5171, 0.41997)
      (6552, 7860, 0.29958)
      (6553, 4277, 0.24148)
      (6554, 7553, 0.99638)
      (6555, 6663, 0.25753)
      (6555, 9032, 0.68299)
      (6556, 1028, 0.35359)
      (6557, 7901, 0.66187)
      (6558, 9994, 0.30415)
      (6559, 7985, 0.39307)
      (6560, 3247, 0.08228)
      (6561, 1369, 0.91775)
      (6562, 6591, 0.81781)
      (6563, 6277, 0.68851)
      (6563, 6848, 0.39492)
      (6564, 4887, 0.39508)
      (6565, 9037, 0.72212)
      (6566, 157, 0.36920)
      (6567, 7621, 0.67372)
      (6568, 6663, 0.71176)
      (6569, 6374, 0.14669)
      (6570, 3229, 0.44982)
      (6571, 1576, 0.84762)
      (6572, 2445, 0.10427)
      (6573, 21, 0.52939)
      (6574, 7841, 0.96822)
      (6575, 6838, 0.08695)
      (6576, 8086, 0.51201)
      (6577, 492, 0.83864)
      (6577, 2884, 0.40511)
      (6578, 6121, 0.27081)
      (6579, 5654, 0.26685)
      (6580, 751, 0.75799)
      (6580, 5637, 0.79951)
      (6581, 5376, 0.26924)
      (6582, 4864, 0.42224)
      (6583, 20, 0.22247)
      (6584, 8352, 0.02624)
      (6585, 5598, 0.11188)
      (6586, 7385, 0.73163)
      (6587, 1305, 0.23660)
      (6588, 1747, 0.91236)
      (6588, 7789, 0.43938)
      (6589, 2655, 0.25765)
      (6590, 5225, 0.54487)
      (6591, 9822, 0.78032)
      (6592, 7510, 0.30878)
      (6593, 9953, 0.27018)
      (6594, 9715, 0.25793)
      (6595, 8313, 0.97832)
      (6595, 9112, 0.49502)
      (6596, 2564, 0.77248)
      (6597, 5621, 0.90998)
      (6598, 981, 0.77227)
      (6599, 4090, 0.69490)
      (6600, 9802, 0.23366)
      (6601, 6094, 0.54605)
      (6602, 3272, 0.44007)
      (6603, 3083, 0.31507)
      (6604, 6405, 0.59321)
      (6605, 4464, 0.86519)
      (6606, 1076, 0.91369)
      (6606, 1751, 0.51298)
      (6607, 5356, 0.12533)
      (6608, 141, 0.45520)
      (6609, 5715, 0.08639)
      (6610, 8500, 0.04320)
      (6611, 3927, 0.19270)
      (6612, 2274, 0.94374)
      (6612, 4062, 0.40277)
      (6613, 9667, 0.30433)
      (6614, 9385, 0.39211)
      (6615, 3369, 0.90960)
      (6616, 9378, 0.02912)
      (6617, 1812, 0.74037)
      (6618, 6213, 0.79690)
      (6619, 4190, 0.62546)
      (6620, 6113, 0.97151)
      (6621, 5285, 0.54595)
      (6622, 860, 0.21949)
      (6622, 3637, 0.69617)
      (6622, 7466, 0.25474)
      (6623, 3067, 0.10390)
      (6624, 340, 0.70649)
      (6624, 6406, 0.49414)
      (6625, 7022, 0.27667)
      (6626, 2854, 0.64490)
      (6627, 5386, 0.87021)
      (6628, 4092, 0.53717)
      (6629, 8521, 0.43524)
      (6630, 4504, 0.63453)
      (6630, 8348, 0.04183)
      (6630, 9332, 0.88212)
      (6631, 4718, 0.44757)
      (6632, 3489, 0.23854)
      (6633, 4159, 0.75400)
      (6634, 3140, 0.18293)
      (6634, 4630, 0.98836)
      (6635, 574, 0.33580)
      (6635, 7427, 0.56903)
      (6636, 3254, 0.41355)
      (6636, 9690, 0.92258)
      (6637, 7772, 0.61500)
      (6637, 7824, 0.35651)
      (6637, 9843, 0.44691)
      (6638, 8458, 0.73039)
      (6639, 7710, 0.59137)
      (6640, 2061, 0.08051)
      (6640, 3156, 0.35585)
      (6641, 201, 0.90326)
      (6642, 402, 0.81285)
      (6642, 4542, 0.94385)
      (6643, 7569, 0.33100)
      (6644, 6548, 0.38582)
      (6645, 4665, 0.99468)
      (6646, 1204, 0.08641)
      (6647, 6408, 0.64787)
      (6647, 7771, 0.25996)
      (6648, 5928, 0.37118)
      (6649, 9315, 0.26466)
      (6650, 4773, 0.79797)
      (6651, 5968, 0.41097)
      (6652, 7259, 0.37492)
      (6653, 6243, 0.81024)
      (6654, 3691, 0.86026)
      (6654, 4001, 0.76953)
      (6655, 718, 0.73845)
      (6655, 4299, 0.56245)
      (6656, 5287, 0.21901)
      (6656, 5665, 0.89130)
      (6657, 504, 0.67265)
      (6658, 7571, 0.63689)
      (6659, 910, 0.19049)
      (6660, 8573, 0.31169)
      (6661, 2369, 0.33404)
      (6662, 761, 0.59325)
      (6662, 8123, 0.37895)
      (6663, 3126, 0.90776)
      (6663, 5726, 0.38273)
      (6664, 1120, 0.07928)
      (6665, 3478, 0.93264)
      (6665, 4554, 0.09275)
      (6666, 9158, 0.36601)
      (6667, 6419, 0.37551)
      (6668, 2881, 0.84328)
      (6669, 8941, 0.11251)
      (6670, 8708, 0.36025)
      (6671, 6490, 0.77270)
      (6672, 2186, 0.08140)
      (6673, 9100, 0.63961)
      (6674, 3185, 0.99088)
      (6675, 5390, 0.67396)
      (6676, 5036, 0.97571)
      (6677, 1868, 0.73991)
      (6678, 3002, 0.54830)
      (6679, 3948, 0.89604)
      (6680, 9003, 0.89267)
      (6681, 8245, 0.26916)
      (6682, 644, 0.17719)
      (6683, 5758, 0.01394)
      (6684, 894, 0.38798)
      (6685, 1062, 0.31893)
      (6686, 1301, 0.51671)
      (6687, 902, 0.47176)
      (6688, 387, 0.36347)
      (6689, 6812, 0.89366)
      (6689, 7304, 0.46270)
      (6690, 1310, 0.04359)
      (6690, 3544, 0.93546)
      (6691, 3413, 0.33694)
      (6692, 8586, 0.31087)
      (6693, 1355, 0.20493)
      (6694, 7869, 0.24082)
      (6694, 7965, 0.79205)
      (6695, 8884, 0.43055)
      (6696, 4432, 0.08833)
      (6696, 9995, 0.25839)
      (6697, 1990, 0.48454)
      (6698, 1976, 0.76190)
      (6699, 3462, 0.00752)
      (6700, 3573, 0.96584)
      (6701, 9249, 0.64581)
      (6702, 500, 0.40439)
      (6703, 2215, 0.80387)
      (6703, 3424, 0.17329)
      (6704, 6090, 0.88049)
      (6705, 7468, 0.41730)
      (6706, 9996, 0.62573)
      (6707, 8174, 0.79569)
      (6708, 7789, 0.16813)
      (6709, 3878, 0.52854)
      (6710, 1738, 0.61080)
      (6711, 3298, 0.77115)
      (6712, 2238, 0.60102)
      (6713, 6074, 0.19784)
      (6714, 9928, 0.76708)
      (6715, 3846, 0.29872)
      (6716, 4689, 0.58131)
      (6717, 4703, 0.73227)
      (6718, 7232, 0.06904)
      (6719, 8999, 0.17058)
      (6720, 8768, 0.79957)
      (6721, 3168, 0.82185)
      (6722, 3641, 0.14536)
      (6723, 1645, 0.80861)
      (6723, 8657, 0.69724)
      (6724, 3335, 0.82224)
      (6725, 7638, 0.00486)
      (6726, 8652, 0.49535)
      (6727, 6950, 0.39124)
      (6728, 1098, 0.52317)
      (6729, 8143, 0.96434)
      (6730, 1072, 0.86995)
      (6730, 6589, 0.72425)
      (6731, 9903, 0.32511)
      (6732, 816, 0.87232)
      (6733, 6762, 0.14820)
      (6734, 7440, 0.51328)
      (6734, 9371, 0.05669)
      (6735, 6764, 0.61565)
      (6736, 7510, 0.56646)
      (6736, 8186, 0.20770)
      (6736, 9717, 0.81796)
      (6737, 8350, 0.08225)
      (6738, 2248, 0.80605)
      (6739, 1181, 0.80395)
      (6740, 8149, 0.21093)
      (6741, 8771, 0.13258)
      (6742, 4431, 0.26126)
      (6742, 7073, 0.80843)
      (6742, 7920, 0.78346)
      (6743, 4145, 0.59291)
      (6744, 4948, 0.54554)
      (6744, 9327, 0.31101)
      (6745, 3519, 0.53034)
      (6746, 9938, 0.06112)
      (6747, 4383, 0.54729)
      (6748, 3476, 0.25225)
      (6749, 7283, 0.36901)
      (6750, 5071, 0.62256)
      (6751, 6745, 0.55415)
      (6752, 4961, 0.44727)
      (6753, 6500, 0.27834)
      (6754, 7910, 0.43975)
      (6755, 5487, 0.19883)
      (6756, 7533, 0.34645)
      (6756, 9316, 0.62485)
      (6757, 5670, 0.23380)
      (6757, 9577, 0.30057)
      (6758, 3015, 0.12923)
      (6759, 4898, 0.73707)
      (6759, 9321, 0.46442)
      (6760, 9212, 0.54330)
      (6761, 4777, 0.42372)
      (6762, 8108, 0.42766)
      (6762, 8739, 0.37606)
      (6763, 2013, 0.90991)
      (6764, 6361, 0.21423)
      (6765, 3173, 0.25734)
      (6766, 162, 0.98827)
      (6767, 6635, 0.15818)
      (6768, 463, 0.94255)
      (6769, 9464, 0.18772)
      (6770, 5845, 0.57332)
      (6771, 4793, 0.10719)
      (6772, 7683, 0.00762)
      (6773, 9662, 0.14480)
      (6774, 282, 0.81809)
      (6775, 4502, 0.43749)
      (6776, 230, 0.91222)
      (6777, 943, 0.24122)
      (6778, 4091, 0.71853)
      (6779, 4258, 0.67971)
      (6780, 2318, 0.24453)
      (6781, 105, 0.94118)
      (6781, 1985, 0.65610)
      (6782, 9421, 0.82211)
      (6783, 5910, 0.65033)
      (6784, 998, 0.11712)
      (6785, 2706, 0.68659)
      (6786, 8870, 0.88115)
      (6787, 9479, 0.98657)
      (6788, 6904, 0.52659)
      (6789, 5414, 0.92758)
      (6790, 428, 0.43129)
      (6790, 1724, 0.65544)
      (6790, 2496, 0.05720)
      (6791, 951, 0.65860)
      (6792, 7644, 0.73500)
      (6793, 8161, 0.14818)
      (6794, 1073, 0.45050)
      (6795, 4897, 0.67350)
      (6796, 3267, 0.90575)
      (6797, 2664, 0.12851)
      (6798, 5342, 0.65794)
      (6799, 7002, 0.65648)
      (6800, 1286, 0.34423)
      (6801, 9751, 0.00206)
      (6802, 3148, 0.14785)
      (6803, 5115, 0.11173)
      (6804, 4315, 0.80282)
      (6805, 4832, 0.93837)
      (6805, 7564, 0.43504)
      (6806, 7364, 0.20858)
      (6807, 1861, 0.91736)
      (6808, 1671, 0.28947)
      (6808, 6900, 0.39505)
      (6809, 9695, 0.70147)
      (6810, 5880, 0.61211)
      (6811, 6116, 0.38496)
      (6812, 9173, 0.82213)
      (6813, 71, 0.12661)
      (6813, 2617, 0.88924)
      (6814, 2890, 0.18953)
      (6815, 6937, 0.58201)
      (6816, 621, 0.09556)
      (6817, 8223, 0.67381)
      (6818, 7610, 0.82284)
      (6819, 812, 0.07168)
      (6820, 2395, 0.27146)
      (6821, 6214, 0.28035)
      (6822, 7944, 0.56160)
      (6823, 708, 0.98991)
      (6824, 6782, 0.44417)
      (6825, 436, 0.77902)
      (6826, 7837, 0.71992)
      (6827, 5397, 0.78270)
      (6827, 7699, 0.44825)
      (6828, 2118, 0.51025)
      (6828, 8143, 0.99988)
      (6829, 2772, 0.16687)
      (6830, 1971, 0.72669)
      (6830, 8963, 0.06215)
      (6831, 5893, 0.55352)
      (6832, 1689, 0.99597)
      (6833, 1745, 0.52442)
      (6834, 3895, 0.24252)
      (6835, 5511, 0.13255)
      (6836, 9633, 0.90216)
      (6837, 7346, 0.86375)
      (6838, 5411, 0.27748)
      (6838, 8929, 0.11769)
      (6839, 8733, 0.40577)
      (6840, 1544, 0.57637)
      (6841, 8754, 0.90106)
      (6842, 4840, 0.44844)
      (6843, 8831, 0.82581)
      (6844, 5532, 0.70219)
      (6845, 754, 0.23421)
      (6846, 4054, 0.11307)
      (6847, 1968, 0.36947)
      (6848, 613, 0.15799)
      (6849, 929, 0.56016)
      (6850, 4085, 0.82351)
      (6850, 7435, 0.37706)
      (6851, 5946, 0.81339)
      (6852, 838, 0.23911)
      (6852, 4680, 0.57223)
      (6853, 7821, 0.69154)
      (6853, 9827, 0.39061)
      (6854, 4032, 0.87400)
      (6855, 116, 0.50350)
      (6856, 1910, 0.94464)
      (6856, 6740, 0.55069)
      (6857, 5391, 0.92787)
      (6858, 2622, 0.23512)
      (6858, 5902, 0.32751)
      (6859, 1173, 0.91618)
      (6860, 101, 0.51290)
      (6860, 5860, 0.49428)
      (6861, 9176, 0.70220)
      (6862, 2117, 0.68637)
      (6863, 2406, 0.64903)
      (6863, 5098, 0.49424)
      (6864, 9159, 0.48613)
      (6864, 9313, 0.26069)
      (6865, 3957, 0.23538)
      (6866, 6105, 0.71893)
      (6866, 6502, 0.60755)
      (6867, 6018, 0.74654)
      (6868, 7027, 0.25544)
      (6868, 8597, 0.07345)
      (6869, 597, 0.97361)
      (6870, 223, 0.41146)
      (6871, 6339, 0.16936)
      (6872, 9837, 0.69025)
      (6873, 3565, 0.86171)
      (6873, 8290, 0.18658)
      (6874, 4842, 0.52758)
      (6875, 6238, 0.42405)
      (6876, 5774, 0.14508)
      (6877, 571, 0.77128)
      (6877, 7410, 0.58987)
      (6878, 1328, 0.53669)
      (6879, 1832, 0.43942)
      (6880, 77, 0.70908)
      (6881, 9712, 0.54783)
      (6882, 7084, 0.65878)
      (6883, 1806, 0.51403)
      (6884, 5947, 0.84080)
      (6885, 2410, 0.01482)
      (6886, 1396, 0.05154)
      (6887, 6526, 0.76235)
      (6888, 526, 0.00911)
      (6889, 4542, 0.91148)
      (6890, 614, 0.03683)
      (6891, 7242, 0.12427)
      (6891, 8451, 0.75227)
      (6892, 4331, 0.70213)
      (6893, 520, 0.79416)
      (6894, 4401, 0.39840)
      (6894, 8563, 0.51423)
      (6895, 585, 0.16908)
      (6896, 371, 0.66261)
      (6897, 8815, 0.74889)
      (6898, 6059, 0.48452)
      (6899, 3273, 0.73320)
      (6900, 4775, 0.80714)
      (6900, 7577, 0.66088)
      (6901, 6625, 0.51752)
      (6902, 1085, 0.31490)
      (6903, 7030, 0.09961)
      (6903, 9428, 0.47015)
      (6904, 6398, 0.83819)
      (6904, 7613, 0.59130)
      (6905, 1809, 0.26659)
      (6905, 4057, 0.08840)
      (6906, 7700, 0.76516)
      (6907, 4122, 0.95256)
      (6908, 9368, 0.88481)
      (6909, 2057, 0.17273)
      (6909, 6220, 0.01917)
      (6910, 2382, 0.33920)
      (6911, 8827, 0.25401)
      (6912, 8406, 0.71756)
      (6913, 4801, 0.61937)
      (6914, 6208, 0.88379)
      (6914, 6761, 0.37981)
      (6915, 7308, 0.48804)
      (6916, 552, 0.38792)
      (6917, 2937, 0.03602)
      (6918, 5123, 0.22275)
      (6918, 8777, 0.58779)
      (6919, 2130, 0.22989)
      (6920, 6646, 0.83516)
      (6921, 1804, 0.85161)
      (6922, 4372, 0.87241)
      (6923, 2852, 0.69260)
      (6924, 1351, 0.61730)
      (6925, 921, 0.55590)
      (6926, 5748, 0.30631)
      (6927, 9941, 0.84830)
      (6928, 1245, 0.91451)
      (6929, 1271, 0.01533)
      (6929, 3265, 0.23892)
      (6929, 3723, 0.26088)
      (6930, 9931, 0.24259)
      (6931, 1398, 0.43358)
      (6932, 3383, 0.30907)
      (6933, 7457, 0.78627)
      (6934, 7475, 0.58296)
      (6935, 1149, 0.63316)
      (6936, 780, 0.11597)
      (6937, 172, 0.54867)
      (6937, 5679, 0.47563)
      (6938, 1425, 0.13023)
      (6938, 8189, 0.85046)
      (6939, 241, 0.40834)
      (6940, 5267, 0.33943)
      (6941, 7387, 0.28814)
      (6942, 7122, 0.09268)
      (6942, 8197, 0.42064)
      (6943, 8364, 0.84144)
      (6944, 8784, 0.08762)
      (6945, 3357, 0.66858)
      (6946, 8546, 0.73194)
      (6947, 4458, 0.48421)
      (6948, 733, 0.63371)
      (6949, 949, 0.17690)
      (6950, 3757, 0.09474)
      (6951, 529, 0.76239)
      (6952, 1121, 0.51738)
      (6953, 2265, 0.71153)
      (6954, 9654, 0.68621)
      (6955, 4508, 0.20795)
      (6956, 4195, 0.98915)
      (6957, 752, 0.45966)
      (6958, 8513, 0.09704)
      (6959, 2530, 0.72804)
      (6960, 1669, 0.88135)
      (6960, 6758, 0.40496)
      (6961, 2207, 0.63556)
      (6962, 3220, 0.28246)
      (6963, 7593, 0.01830)
